Date,Open,High,Low,Close,Adj Close
31-Oct-24,17.6453,17.7578,17.6146,17.6453,17.6453
30-Oct-24,17.648,17.7559,17.537,17.648,17.648
29-Oct-24,17.692,17.7461,17.6421,17.692,17.692
28-Oct-24,17.6555,17.7652,17.6146,17.6555,17.6555
25-Oct-24,17.6544,17.7109,17.5846,17.6544,17.6544
24-Oct-24,17.7762,17.8151,17.6341,17.7762,17.7762
23-Oct-24,17.5238,17.8666,17.4791,17.5238,17.5238
22-Oct-24,17.5997,17.629,17.4964,17.5997,17.5997
21-Oct-24,17.5792,17.6577,17.5629,17.5792,17.5792
18-Oct-24,17.6459,17.6803,17.5306,17.6459,17.6459
17-Oct-24,17.6334,17.7881,17.5889,17.6334,17.6334
16-Oct-24,17.6422,17.6601,17.5379,17.6422,17.6422
15-Oct-24,17.5426,17.6633,17.5225,17.5426,17.5426
14-Oct-24,17.4586,17.5882,17.398,17.4586,17.4586
11-Oct-24,17.5164,17.5202,17.3592,17.5164,17.5164
10-Oct-24,17.64,17.6533,17.5128,17.64,17.64
9-Oct-24,17.5791,17.673,17.5208,17.5791,17.5791
8-Oct-24,17.3731,17.5952,17.3434,17.3731,17.3731
7-Oct-24,17.4733,17.4853,17.2711,17.4733,17.4733
4-Oct-24,17.4839,17.5968,17.4174,17.4839,17.4839
3-Oct-24,17.3428,17.5513,17.2768,17.3428,17.3428
2-Oct-24,17.4036,17.4601,17.3001,17.4036,17.4036
1-Oct-24,17.2806,17.4058,17.1999,17.2806,17.2806
30-Sep-24,17.0876,17.2755,17.0289,17.0876,17.0876
27-Sep-24,17.1755,17.2423,17.0587,17.1755,17.1755
26-Sep-24,17.2644,17.3107,17.1296,17.2644,17.2644
25-Sep-24,17.2295,17.3564,17.121,17.2295,17.2295
24-Sep-24,17.3248,17.3603,17.2465,17.3248,17.3248
23-Sep-24,17.3906,17.4712,17.2793,17.3906,17.3906
20-Sep-24,17.5005,17.5911,17.4499,17.5005,17.5005
19-Sep-24,17.5283,17.6118,17.3858,17.5283,17.5283
18-Sep-24,17.5786,17.5952,17.4777,17.5786,17.5786
17-Sep-24,17.608,17.6705,17.5858,17.608,17.608
16-Sep-24,17.7257,17.7334,17.6243,17.7257,17.7257
13-Sep-24,17.7388,17.7998,17.5822,17.7388,17.7388
12-Sep-24,17.8942,18.0115,17.8349,17.8942,17.8942
11-Sep-24,17.9372,17.97,17.829,17.9372,17.9372
10-Sep-24,17.863,17.96,17.811,17.863,17.863
9-Sep-24,17.8196,17.9546,17.7871,17.8196,17.8196
6-Sep-24,17.6926,17.878,17.6187,17.6926,17.6926
5-Sep-24,17.8682,17.8794,17.6884,17.8682,17.8682
4-Sep-24,17.9389,18.0202,17.8013,17.9389,17.9389
3-Sep-24,17.7949,18.003,17.7875,17.7949,17.7949
2-Sep-24,17.838,17.9282,17.7955,17.8217,17.8217
30-Aug-24,17.7273,17.8019,17.5961,17.7273,17.7273
29-Aug-24,17.8262,17.8262,17.6626,17.8262,17.8262
28-Aug-24,17.7118,17.8432,17.6785,17.7118,17.7118
27-Aug-24,17.6967,17.8024,17.6755,17.6967,17.6967
26-Aug-24,17.7403,17.8294,17.6845,17.7403,17.7403
23-Aug-24,18.0035,18.0124,17.6973,18.0035,18.0035
22-Aug-24,17.8197,18.0553,17.7866,17.8197,17.8197
21-Aug-24,17.794,17.9461,17.7498,17.794,17.794
20-Aug-24,17.7069,17.8736,17.6677,17.7069,17.7069
19-Aug-24,17.8498,17.8807,17.6994,17.8498,17.8498
16-Aug-24,17.9717,18.0098,17.849,17.9717,17.9717
15-Aug-24,18.0483,18.0948,17.9715,18.0483,18.0483
14-Aug-24,18.0691,18.1404,18.0137,18.0691,18.0691
13-Aug-24,18.2423,18.2604,18.1146,18.2423,18.2423
12-Aug-24,18.2945,18.3104,18.168,18.2945,18.2945
9-Aug-24,18.3417,18.3734,18.2664,18.3417,18.3417
8-Aug-24,18.3913,18.4421,18.3023,18.3913,18.3913
7-Aug-24,18.4878,18.4982,18.2728,18.4878,18.4878
6-Aug-24,18.4644,18.5841,18.3918,18.4644,18.4644
5-Aug-24,18.3426,18.6731,18.2706,18.3426,18.3426
2-Aug-24,18.2822,18.3115,18.127,18.2822,18.2822
1-Aug-24,18.196,18.2699,18.1044,18.196,18.196
31-Jul-24,18.3048,18.3334,18.1657,18.3048,18.3048
30-Jul-24,18.3302,18.4652,18.287,18.3302,18.3302
29-Jul-24,18.2706,18.5212,18.2359,18.2706,18.2706
26-Jul-24,18.3437,18.3559,18.2173,18.3437,18.3437
25-Jul-24,18.3483,18.5244,18.3101,18.3483,18.3483
24-Jul-24,18.3895,18.4281,18.2583,18.3895,18.3895
23-Jul-24,18.2347,18.4736,18.2157,18.2347,18.2347
22-Jul-24,18.1899,18.3235,18.1894,18.1899,18.1899
19-Jul-24,18.2362,18.3678,18.2398,18.2362,18.2362
18-Jul-24,18.1178,18.2403,18.1169,18.1178,18.1178
17-Jul-24,18.0243,18.2591,18.0161,18.0243,18.0243
16-Jul-24,18.1983,18.2766,18.0516,18.1983,18.1983
15-Jul-24,17.9576,18.2736,17.9334,17.985,17.985
12-Jul-24,17.9765,18.0179,17.7099,17.9765,17.9765
11-Jul-24,18.0978,18.1292,17.939,18.0978,18.0978
10-Jul-24,18.1399,18.1536,18.0398,18.1399,18.1399
9-Jul-24,18.0882,18.2122,18.0635,18.0882,18.0882
8-Jul-24,18.1505,18.2252,18.0704,18.2269,18.2269
5-Jul-24,18.2566,18.3089,18.1583,18.2566,18.2566
4-Jul-24,18.4055,18.4524,18.2329,18.4055,18.4055
3-Jul-24,18.5896,18.6193,18.3026,18.5896,18.5896
2-Jul-24,18.3525,18.6494,18.3476,18.3525,18.3525
1-Jul-24,18.0412,18.3122,17.9353,18.0412,18.0412
28-Jun-24,18.4339,18.5225,18.1231,18.4339,18.4339
27-Jun-24,18.1473,18.4743,18.119,18.1473,18.1473
26-Jun-24,18.2379,18.3431,18.1245,18.2379,18.2379
25-Jun-24,18.0938,18.2658,18.0472,18.0938,18.0938
24-Jun-24,17.9949,18.2332,17.9709,17.9949,17.9949
21-Jun-24,17.9709,18.0096,17.8581,17.9709,17.9709
20-Jun-24,17.9185,18.174,17.9088,17.9185,17.9185
19-Jun-24,18.0229,18.0378,17.9126,18.0229,18.0229
18-Jun-24,18.2295,18.2833,18.0494,18.2295,18.2295
17-Jun-24,18.3451,18.3985,18.1991,18.3389,18.3389
14-Jun-24,18.4151,18.4945,18.3033,18.4151,18.4151
13-Jun-24,18.3614,18.4696,18.3166,18.3614,18.3614
12-Jun-24,18.5419,18.6507,18.3618,18.5419,18.5419
11-Jun-24,18.7219,18.7688,18.5574,18.7219,18.7219
10-Jun-24,18.8862,18.9207,18.6868,18.8862,18.8862
7-Jun-24,18.954,18.9604,18.7168,18.954,18.954
6-Jun-24,18.9345,18.9995,18.8678,18.9345,18.9345
5-Jun-24,18.7118,18.9771,18.6631,18.7118,18.7118
4-Jun-24,18.5161,18.7616,18.4769,18.5161,18.5161
3-Jun-24,18.7672,18.8733,18.4873,18.7672,18.7672
31-May-24,18.7063,18.8932,18.6516,18.7063,18.7063
30-May-24,18.4215,18.7586,18.3925,18.4215,18.4215
29-May-24,18.2717,18.413,18.2122,18.2717,18.2717
28-May-24,18.3013,18.4268,18.2628,18.3013,18.3013
27-May-24,18.4149,18.4637,18.3232,18.4149,18.4149
24-May-24,18.4634,18.4961,18.354,18.4634,18.4634
23-May-24,18.2769,18.4644,18.2362,18.2769,18.2769
22-May-24,18.0504,18.2479,18.0231,18.0504,18.0504
21-May-24,18.1501,18.2332,18.0252,18.1501,18.1501
20-May-24,18.1521,18.2893,18.1047,18.1521,18.1521
17-May-24,18.1631,18.2908,18.1326,18.1631,18.1631
16-May-24,18.2494,18.3071,18.1755,18.2494,18.2494
15-May-24,18.3791,18.4102,18.2701,18.3791,18.3791
14-May-24,18.3418,18.4725,18.3239,18.3418,18.3418
13-May-24,18.4123,18.4461,18.2896,18.4123,18.4123
10-May-24,18.4515,18.5003,18.376,18.4515,18.4515
9-May-24,18.5656,18.6068,18.4274,18.5656,18.5656
8-May-24,18.4957,18.6709,18.4805,18.4957,18.4957
7-May-24,18.4727,18.5569,18.4237,18.4727,18.4727
6-May-24,18.5333,18.5436,18.3655,18.5333,18.5333
3-May-24,18.5405,18.598,18.3763,18.5405,18.5405
2-May-24,18.5437,18.6911,18.4808,18.5437,18.5437
1-May-24,18.7781,18.8019,18.5877,18.7781,18.7781
30-Apr-24,18.6303,18.8435,18.6045,18.6303,18.6303
29-Apr-24,18.7975,18.8214,18.5113,18.7975,18.7975
26-Apr-24,19.0193,19.0898,18.724,19.0193,19.0193
25-Apr-24,19.2178,19.2299,18.9266,19.2178,19.2178
24-Apr-24,19.0933,19.2604,19.0693,19.0933,19.0933
23-Apr-24,19.18,19.2636,19.0929,19.18,19.18
22-Apr-24,19.1273,19.1957,18.9462,19.1216,19.1216
19-Apr-24,19.1374,19.3787,19.0833,19.1374,19.1374
18-Apr-24,18.9809,19.1811,18.7479,18.9809,18.9809
17-Apr-24,19.0058,19.101,18.9162,19.0058,19.0058
16-Apr-24,18.9705,19.1063,18.9492,18.9705,18.9705
15-Apr-24,18.8407,19.0484,18.7835,18.8578,18.8578
12-Apr-24,18.7098,18.9742,18.645,18.7098,18.7098
11-Apr-24,18.7774,18.8435,18.6923,18.7774,18.7774
10-Apr-24,18.4284,18.7948,18.415,18.4284,18.4284
9-Apr-24,18.6309,18.6422,18.4124,18.6309,18.6309
8-Apr-24,18.7122,18.7427,18.5272,18.7122,18.7122
5-Apr-24,18.6768,18.7627,18.5751,18.6768,18.6768
4-Apr-24,18.6525,18.7118,18.562,18.6525,18.6525
3-Apr-24,18.7579,18.8549,18.663,18.7579,18.7579
2-Apr-24,18.9447,18.9549,18.755,18.9447,18.9447
