Date,Open,High,Low,Close,Adj Close
25-Jul-24,16246,16330.8,16229.8,16246,16246
24-Jul-24,16222,16252.5,16205.5,16222,16222
23-Jul-24,16220.2,16230,16180,16220.2,16220.2
22-Jul-24,16206,16233.2,14633,16206,16206
19-Jul-24,16185,16219.9,16139.2,16185,16185
18-Jul-24,16138,16188.9,16122.5,16138,16138
17-Jul-24,16173,16173,16084.5,16173,16173
16-Jul-24,16195,16210.7,16138.9,16195,16195
15-Jul-24,16108,16196.6,16108,16108,16108
12-Jul-24,16104,16160.3,16069.1,16104,16104
11-Jul-24,16198,16212.5,15640,16198,16198
10-Jul-24,16277,16289.1,16197,16277,16277
9-Jul-24,16277.2,16309.3,16245,16277.2,16277.2
8-Jul-24,16245,16291.8,16239.5,16245,16245
5-Jul-24,16328.5,16339,16174.7,16328.5,16328.5
4-Jul-24,16340,16350.3,16307,16340,16340
3-Jul-24,16391,16396.5,16271.9,16391,16391
2-Jul-24,16390,16401.9,16351.1,16390,16390
1-Jul-24,16343,16375.4,16306,16343,16343
28-Jun-24,16374.4,16416.8,16310,16374.4,16374.4
27-Jun-24,16434,16434,16349,16434,16434
26-Jun-24,16401,16448,16390,16401,16401
25-Jun-24,16394.1,16403,16353,16394.1,16394.1
24-Jun-24,16443,16474.3,16331.3,16443,16443
21-Jun-24,16491.9,16489.4,16423,16491.9,16491.9
20-Jun-24,16380.9,16510.2,16358,16380.9,16380.9
19-Jun-24,16379,16408.9,16337.1,16379,16379
18-Jun-24,16479,16479,16361.8,16479,16479
17-Jun-24,16479.9,16480.8,16355.2,16479.9,16479.9
14-Jun-24,16286,16486,16277,16286,16286
13-Jun-24,16230,16293.5,16056.5,16230,16230
12-Jun-24,16305.4,16308,15968,16305.4,16305.4
11-Jun-24,16312,16317.8,16278,16312,16312
10-Jun-24,16270,16309.3,16260,16270,16270
7-Jun-24,16241.7,16280.7,15619,16241.7,16241.7
6-Jun-24,16315,16315,16229.1,16315,16315
5-Jun-24,16276,16346,16247,16276,16276
4-Jun-24,16203,16298.3,16181,16203,16203
3-Jun-24,16243,16249,16198,16243,16243
31-May-24,16228,16267.3,16219.5,16228,16228
30-May-24,16232.1,16277.8,16190,16232.1,16232.1
29-May-24,16117,16241.3,16105,16117,16117
28-May-24,16071,16102.4,16059,16071,16071
27-May-24,16038,16088.1,15915.02,16038,16038
24-May-24,16095,16113.2,16022,16095,16095
23-May-24,16040.7,16078.2,16005.2,16040.7,16040.7
22-May-24,16005,16051,15959.4,16005,16005
21-May-24,16031,16045,15947.2,16031,16031
20-May-24,15958,16006.3,15943.4,15958,15958
17-May-24,15930.8,15986.5,15921.8,15930.8,15930.8
16-May-24,15914,15949.8,15875,15914,15914
15-May-24,16102,16111,15516.6,16102,16102
14-May-24,16121,16134.5,16082,16121,16121
13-May-24,16038,16125.4,16038,16038,16038
10-May-24,16030,16067.5,16004,16030,16030
9-May-24,16074,16075,16028,16074,16074
8-May-24,16073,16098.2,16037,16073,16073
7-May-24,16034,16070.6,16020,16034,16034
6-May-24,16077,16077,15950.5,16077,16077
3-May-24,16097,16103,14893.8,16097,16097
2-May-24,16190.4,16253,16103,16190.4,16190.4
1-May-24,16273,16274.9,16191.2,16273,16273
30-Apr-24,16246,16278.4,16216.7,16246,16246
29-Apr-24,16203,16268.7,16203,16203,16203
26-Apr-24,16202,16261.8,16137.6,16202,16202
25-Apr-24,16220,16235,16065.4,16220,16220
24-Apr-24,16140.2,16242.4,16100.3,16140.2,16140.2
23-Apr-24,16246,16244.1,16129.9,16246,16246
22-Apr-24,16210.3,16268.6,16199.1,16210.3,16210.3
19-Apr-24,16220,16300.8,15980.1,16220,16220
18-Apr-24,16246,16257,16148.4,16246,16246
17-Apr-24,16312.2,16312.2,15317,16312.2,16312.2
16-Apr-24,16075,16309.4,15853.5,16075,16075
15-Apr-24,16111,16145.8,16034.8,16111,16111
12-Apr-24,16007,16148.4,15990,16007,16007
11-Apr-24,15998.2,16025,15919.5,15998.2,15998.2
10-Apr-24,15892.3,15970.9,15660.6,15892.3,15892.3
9-Apr-24,15918,15918,15826.4,15918,15918
8-Apr-24,15881,15922.4,15863,15881,15881
5-Apr-24,15904.5,15916.8,15754.4,15904.5,15904.5
4-Apr-24,15936,15943.2,15854,15936,15936
3-Apr-24,15955,15950.4,15903,15955,15955
2-Apr-24,15945.8,15957.9,15888,15945.8,15945.8
1-Apr-24,15848,15956.5,15848,15848,15848
29-Mar-24,15877,15896.4,15828.2,15877,15877
28-Mar-24,15877,15893.5,15853,15877,15877
27-Mar-24,15828,15914.5,15797,15828,15828
26-Mar-24,15784,15825.3,15761.1,15784,15784
25-Mar-24,15802.6,15820.7,15740.5,15802.6,15802.6
22-Mar-24,15723.5,15858.2,15245.2,15723.5,15723.5
21-Mar-24,15687,15724.6,15634,15687,15687
20-Mar-24,15718,15753.5,15689.2,15718,15718
19-Mar-24,15743,15749.1,15691,15743,15743
18-Mar-24,15639.3,15725.8,15614,15639.3,15639.3
15-Mar-24,15630,15638.2,15588,15630,15630
14-Mar-24,15574,15629.5,15561,15574,15574
13-Mar-24,15546,15596,15534.2,15546,15546
12-Mar-24,15518,15548,15151.2,15518,15518
11-Mar-24,15536.3,15583,15381,15536.3,15536.3
8-Mar-24,15621,15636.6,14784.4,15621,15621
7-Mar-24,15668,15687.4,15601,15668,15668
6-Mar-24,15751.5,15751.5,15639,15751.5,15751.5
5-Mar-24,15766,15781.1,15723.8,15766,15766
4-Mar-24,15691.9,15750.9,15681.3,15691.9,15691.9
1-Mar-24,15704,15748.6,15681,15704,15704
29-Feb-24,15712.2,15752,15673,15712.2,15712.2
28-Feb-24,15653,15733,15643,15653,15653
27-Feb-24,15638.5,15663.9,15625,15638.5,15638.5
26-Feb-24,15586.1,15660,15587,15586.1,15586.1
23-Feb-24,15588,15631,15568,15588,15588
22-Feb-24,15642,15660.4,15562,15642,15642
21-Feb-24,15661,15682.1,15611,15661,15661
20-Feb-24,15634,15670.1,15620.3,15634,15634
19-Feb-24,15628.6,15646.5,15613,15628.6,15628.6
16-Feb-24,15672,15683,15578,15672,15672
15-Feb-24,15553.1,15651.3,15544,15553.1,15553.1
14-Feb-24,15661.5,15712.6,15564,15661.5,15661.5
13-Feb-24,15579.5,15687,15278.6,15579.5,15579.5
12-Feb-24,15598,15629.2,15541.7,15598,15598
9-Feb-24,15660.3,15661.3,15583.3,15660.3,15660.3
8-Feb-24,15647,15676,15607,15647,15647
7-Feb-24,15733,15740,15608,15733,15733
6-Feb-24,15711.5,15774.7,15693.5,15711.5,15711.5
5-Feb-24,15727.2,15791,15676.8,15727.2,15727.2
2-Feb-24,15726,15754,15519.6,15726,15726
1-Feb-24,15769,15793.2,15705.6,15769,15769
31-Jan-24,15785,15813.3,15726,15785,15785
30-Jan-24,15828,15830,15759,15828,15828
29-Jan-24,15767.6,15833.6,15768,15767.6,15767.6
26-Jan-24,15808,15844.3,15729.1,15808,15808
25-Jan-24,15714.5,15876.5,15403.3,15714.5,15714.5
24-Jan-24,15715,15734.8,15651,15715,15715
23-Jan-24,15655.5,15727.8,15625.6,15655.5,15655.5
22-Jan-24,15601,15679.7,15585.1,15601,15601
19-Jan-24,15613.1,15639.9,15582,15613.1,15613.1
18-Jan-24,15624,15643.3,15592.3,15624,15624
17-Jan-24,15625,15656.3,15598,15625,15625
16-Jan-24,15546,15634,15539.3,15546,15546
15-Jan-24,15503.2,15566.8,15537,15503.2,15503.2
12-Jan-24,15556.5,15582,15505,15556.5,15556.5
11-Jan-24,15555,15618,15483.9,15555,15555
10-Jan-24,15534.5,15587.4,15526.7,15534.5,15534.5
9-Jan-24,15495.5,15553.8,15478.7,15495.5,15495.5
8-Jan-24,15477.5,15546.7,15473.4,15477.5,15477.5
5-Jan-24,15511,15553,14379.8,15511,15511
4-Jan-24,15555,15555,15476.1,15555,15555
3-Jan-24,15498,15572.3,15401.8,15498,15498
2-Jan-24,15383,15543,15350.9,15383,15383
1-Jan-24,15383.1,15383,15383,15383.1,15383.1
29-Dec-23,15425,15536.5,14416.5,15425,15425
28-Dec-23,15373,15443,15369.2,15373,15373
27-Dec-23,15400,15434,15347.4,15400,15400
26-Dec-23,15460,15460,15398.5,15460,15460
25-Dec-23,15409.2,15460,15460,15409.2,15409.2
22-Dec-23,15440,15515,14610,15440,15440
21-Dec-23,15518,15540.7,15369.7,15518,15518
20-Dec-23,15455,15532,15449.8,15455,15455
19-Dec-23,15454.4,15525.3,15400,15454.4,15454.4
18-Dec-23,15282.8,15569.9,15433.3,15282.8,15282.8
15-Dec-23,15468,15595,15428.3,15468,15468
14-Dec-23,15275,15528.9,15275,15275,15275
13-Dec-23,15569,15679,15566.6,15569,15569
12-Dec-23,15647,15650.3,15448.5,15647,15647
11-Dec-23,15560.2,15672.1,15435.9,15560.2,15560.2
8-Dec-23,15500,15558,14982,15500,15500
7-Dec-23,15480,15556.9,15478.2,15480,15480
6-Dec-23,15457,15533.1,15423.8,15457,15457
5-Dec-23,15519.9,15519.9,15234.2,15519.9,15519.9
4-Dec-23,15437.4,15504.5,15417.2,15437.4,15437.4
1-Dec-23,15549.3,15549.3,15384.9,15549.3,15549.3
30-Nov-23,15407,15557.3,15157.4,15407,15407
29-Nov-23,15259,15456,15365,15259,15259
28-Nov-23,15466.5,15490,15337.3,15466.5,15466.5
27-Nov-23,15530,15555,15460.6,15560,15560
24-Nov-23,15495,15605.3,15328.8,15495,15495
23-Nov-23,15612.8,15650,15470.5,15612.8,15612.8
22-Nov-23,15501.3,15641,15487.1,15501.3,15501.3
21-Nov-23,15382.1,15535.9,15230,15382.1,15382.1
20-Nov-23,15399.4,15454.1,15329,15399.4,15399.4
17-Nov-23,15475,15529.3,15322.8,15475,15475
16-Nov-23,15487.8,15620.5,15478.5,15487.8,15487.8
15-Nov-23,15281,15550.4,15281,15281,15281
14-Nov-23,15667,15712.7,15289.5,15667,15667
13-Nov-23,15683,15720.1,15678.6,15683,15683
10-Nov-23,15713.7,15718.5,15651.5,15713.7,15713.7
9-Nov-23,15616,15679.1,15595.7,15616,15616
8-Nov-23,15643.6,15700.2,15587,15643.6,15643.6
7-Nov-23,15570,15677.5,15539.9,15570,15570
6-Nov-23,15582.1,15624,15445,15582.1,15582.1
3-Nov-23,15838,15847,15567.4,15838,15838
2-Nov-23,15900,15900,15764.1,15900,15900
1-Nov-23,15748.7,15969.3,15745,15748.7,15748.7
31-Oct-23,15843,15940.2,15842,15843,15843
30-Oct-23,15903.5,15933,15843.1,15903.5,15903.5
27-Oct-23,15920,15955.5,15874,15920,15920
26-Oct-23,15877.5,15938.1,15874,15877.5,15877.5
25-Oct-23,15868,15892.2,15832.4,15868,15868
24-Oct-23,15874,15902,15825.5,15874,15874
23-Oct-23,15868,15972.7,15810.6,15868,15868
20-Oct-23,15856,15889.5,15806.8,15856,15856
19-Oct-23,15807,15869,15760,15807,15807
18-Oct-23,15728.2,15811.7,15705,15728.2,15728.2
17-Oct-23,15675,15739,15667,15675,15675
16-Oct-23,15676,15731.8,15676,15676,15676
13-Oct-23,15739,15744,15669,15739,15739
12-Oct-23,15693,15726.5,15632.1,15693,15693
11-Oct-23,15718.5,15730.1,15650,15718.5,15718.5
10-Oct-23,15691.4,15759.7,15657,15691.4,15691.4
9-Oct-23,15603,15717,15546.1,15603,15603
6-Oct-23,15631,15699.7,15535.3,15631,15631
5-Oct-23,15591,15642,15562.5,15591,15591
4-Oct-23,15622,15646.4,15068,15622,15622
3-Oct-23,15516,15614.9,15508.7,15516,15516
2-Oct-23,15448,15578.6,15395.8,15448,15448
29-Sep-23,15474,15506,15443.6,15474,15474
28-Sep-23,15569,15597.5,15413,15569,15569
27-Sep-23,15493,15559.3,15452.1,15493,15493
26-Sep-23,15405,15507,15395.6,15405,15405
25-Sep-23,15368,15415.2,15352,15368,15368
22-Sep-23,15400.5,15401,15353,15400.5,15400.5
21-Sep-23,15361,15404.7,15324.3,15361,15361
20-Sep-23,15384.5,15395.6,15316,15384.5,15384.5
19-Sep-23,15377,15389.6,15357.2,15377,15377
18-Sep-23,15346,15382,15339,15346,15346
15-Sep-23,15395,15397,15344,15395,15395
14-Sep-23,15353,15384.5,15335.7,15353,15353
13-Sep-23,15350.2,15386.8,15336.1,15350.2,15350.2
12-Sep-23,15339.1,15372.8,15323,15339.1,15339.1
11-Sep-23,15318,15370.5,15318,15318,15318
8-Sep-23,15342,15368.3,15319,15342,15342
7-Sep-23,15336,15347,15311,15336,15336
6-Sep-23,15298,15343.3,15282.2,15298,15298
5-Sep-23,15227,15293.2,15216.4,15227,15227
4-Sep-23,15233,15249,15185,15233,15233
1-Sep-23,15231,15266.4,15046.8,15231,15231
31-Aug-23,15216,15261.7,15178.4,15216,15216
30-Aug-23,15196.5,15248.8,15126.7,15196.5,15196.5
29-Aug-23,15255.5,15274.3,15186,15255.5,15255.5
28-Aug-23,15288,15304.7,15238,15288,15288
25-Aug-23,15239,15298,15239,15239,15239
24-Aug-23,15294.1,15294.1,15233,15294.1,15294.1
23-Aug-23,15317,15322,15291,15317,15317
22-Aug-23,15318.9,15322,15308,15318.9,15318.9
21-Aug-23,15278,15331.9,15278,15278,15278
18-Aug-23,15362.5,15373.9,15281.6,15362.5,15362.5
17-Aug-23,15362,15389,15325,15362,15362
16-Aug-23,15311.5,15347.4,15269.1,15311.5,15311.5
15-Aug-23,15347,15357.3,15147.8,15347,15347
14-Aug-23,15317,15353.1,15279.8,15317,15317
11-Aug-23,15259,15308.1,15198,15259,15259
10-Aug-23,15207,15209.9,15116.5,15207,15207
9-Aug-23,15207.2,15209,15151.7,15207.2,15207.2
8-Aug-23,15232,15245.3,15193,15232,15232
7-Aug-23,15163,15209.1,15129.5,15163,15163
4-Aug-23,15161,15194.7,15093,15161,15161
3-Aug-23,15220,15221.8,15126,15220,15220
2-Aug-23,15131,15206.4,15117,15131,15131
1-Aug-23,15104,15147.4,15084.5,15104,15104
31-Jul-23,15088,15107.7,15053.8,15088,15088
28-Jul-23,15095,15132,15031.9,15095,15095
27-Jul-23,15007,15060.8,14978,15007,15007
26-Jul-23,15032,15062.8,14990,15032,15032
25-Jul-23,15021.5,15042.2,14978,15021.5,15021.5
24-Jul-23,15018,15055.6,15000,15018,15018
21-Jul-23,15051.5,15051.1,14986,15051.5,15051.5
20-Jul-23,14992,15057.3,14953.8,14992,14992
19-Jul-23,14986,15026.1,14954.6,14986,14986
18-Jul-23,14982.5,15000.5,14954.5,14982.5,14982.5
17-Jul-23,14951,15025.4,14886.2,14951,14951
14-Jul-23,14954,14989.7,13082,14954,14954
13-Jul-23,14928,15001.1,14920.9,14928,14928
12-Jul-23,15156.8,15158.3,14506.5,15156.8,15156.8
11-Jul-23,15216,15217,15132,15216,15216
10-Jul-23,15128,15248.1,15128,15128,15128
7-Jul-23,15189.3,15193.2,15115.5,15189.3,15189.3
6-Jul-23,15077,15202,15039,15077,15077
5-Jul-23,15010,15076.4,14993,15010,15010
4-Jul-23,15056,15056,14983,15056,15056
3-Jul-23,14986,15071.6,14986,14986,14986
30-Jun-23,15064,15084.1,15014,15064,15064
29-Jun-23,14981,15080.4,14980,14981,14981
28-Jun-23,14982.5,15020.9,14951.4,14982.5,14982.5
27-Jun-23,15039,15050.7,14940,15039,15039
26-Jun-23,14987,15062.5,14987,14987,14987
23-Jun-23,14935,15056,14902,14935,14935
22-Jun-23,14943,14973.7,14885,14943,14943
21-Jun-23,15016,15036.4,14915,15016,15016
20-Jun-23,15008,15063.1,14992.8,15008,15008
19-Jun-23,14928,15006.7,14928,14928,14928
16-Jun-23,14897,14964.9,14898,14897,14897
15-Jun-23,14909,14984.8,14887.5,14909,14909
14-Jun-23,14869,14926.7,14829.4,14869,14869
13-Jun-23,14871.5,14885.5,14807,14871.5,14871.5
12-Jun-23,14833,14901.1,14833,14833,14833
9-Jun-23,14836,14871.8,14818,14836,14836
8-Jun-23,14889,14904.8,14819.5,14889,14889
7-Jun-23,14872,14891.5,14813,14872,14872
6-Jun-23,14849.5,14892.1,14812.8,14849.5,14849.5
5-Jun-23,14983,14983,13636.6,14983,14983
2-Jun-23,14907,14913,14754,14907,14907
1-Jun-23,14984,14985,14893,14984,14984
31-May-23,14979,15018.4,14959,14979,14979
30-May-23,14960,15018.6,14924.8,14960,14960
29-May-23,14948,14980.3,14940.1,14948,14948
26-May-23,14970,14997.4,14921.8,14970,14970
25-May-23,14945.9,14968.2,14911.8,14945.9,14945.9
24-May-23,14895,14935.7,14867.2,14895,14895
23-May-23,14886,14910.8,14842,14886,14886
22-May-23,14918,14920,14860,14918,14918
19-May-23,14916,14976,14876,14916,14916
18-May-23,14876.5,14915,14833.3,14876.5,14876.5
17-May-23,14885,14903.3,14844.8,14885,14885
16-May-23,14795,14864.3,14767,14795,14795
15-May-23,14743,14828.6,14743,14743,14743
12-May-23,14770.5,14851.7,14730,14770.5,14770.5
11-May-23,14691,14766,14673.5,14691,14691
10-May-23,14767,14769,14657,14767,14767
9-May-23,14750,14772.8,14722,14750,14750
8-May-23,14668,14742,14667.1,14668,14668
5-May-23,14700,14711.2,14632,14700,14700
4-May-23,14680.5,14754.6,14570,14680.5,14680.5
3-May-23,14752.5,14753,14660,14752.5,14752.5
2-May-23,14671.5,14748.3,14628.2,14671.5,14671.5
1-May-23,14663,14682.5,14631,14663,14663
28-Apr-23,14684,14703.1,14627.9,14684,14684
27-Apr-23,14841.5,14845.5,14684.2,14841.5,14841.5
26-Apr-23,14935,14949,14809,14935,14935
25-Apr-23,14945,14954.6,14908,14945,14945
24-Apr-23,14838,14984.8,14838,14838,14838
21-Apr-23,14946,14982.5,14918.3,14946,14946
20-Apr-23,15006,15006,14913,15006,15006
19-Apr-23,14890,15022.7,14837.1,14890,14890
18-Apr-23,14860,14902.4,14799,14860,14860
17-Apr-23,14693,14891.9,14693,14693,14693
14-Apr-23,14720,14792,14638,14720,14720
13-Apr-23,14823.5,14840.8,14678.8,14823.5,14823.5
12-Apr-23,14913,14925,14800.2,14913,14913
11-Apr-23,14955,14956,14870,14955,14955
10-Apr-23,14906,14960.8,14892,14906,14906
7-Apr-23,14932,14947,14908,14932,14932
6-Apr-23,14956,14969,14908,14956,14956
5-Apr-23,14958,14972.8,14896,14958,14958
4-Apr-23,14915,14947.2,14854.7,14915,14915
3-Apr-23,14988,15014,14848.6,14988,14988
31-Mar-23,15020,15024.3,14838,15020,15020
30-Mar-23,15031.5,15081,15017,15031.5,15031.5
29-Mar-23,15061,15102.8,15033,15061,15061
28-Mar-23,15107.5,15111.5,15046,15107.5,15107.5
27-Mar-23,15148,15194,15107,15148,15148
24-Mar-23,15047,15213.3,15054.9,15047,15047
23-Mar-23,15251,15256,15031.7,15251,15251
22-Mar-23,15294,15308.5,15239,15294,15294
21-Mar-23,15340,15354.5,15284,15340,15340
20-Mar-23,15368.5,15391.8,15334,15368.5,15368.5
17-Mar-23,15422,15422,15338,15422,15422
16-Mar-23,15479,15480,15367.9,15479,15479
15-Mar-23,15372,15504,15336,15372,15372
14-Mar-23,15409,15410,15345,15409,15409
13-Mar-23,15472.6,15465.5,15345.9,15472.6,15472.6
10-Mar-23,15489,15505.1,15427,15489,15489
9-Mar-23,15450,15469.5,15419,15450,15450
8-Mar-23,15437,15468.5,15401.2,15437,15437
7-Mar-23,15352,15417,15329.5,15352,15352
6-Mar-23,15255.1,15346.2,15283,15255.1,15255.1
3-Mar-23,15322,15342.1,15267,15322,15322
2-Mar-23,15243,15333.3,15232.5,15243,15243
1-Mar-23,15240,15271.5,15212,15240,15240
28-Feb-23,15209,15285.6,15203.5,15209,15209
27-Feb-23,15257.7,15286.5,15216.6,15257.7,15257.7
24-Feb-23,15210,15273.8,15188.5,15210,15210
23-Feb-23,15192,15223.8,15157.8,15192,15192
22-Feb-23,15233,15235.1,15173,15233,15233
21-Feb-23,15162.5,15221,15139.9,15162.5,15162.5
20-Feb-23,15159,15184.8,15129.8,15159,15159
17-Feb-23,15142,15235.9,15137,15142,15142
16-Feb-23,15210,15210,15089.7,15210,15210
15-Feb-23,15179,15264.1,15156,15179,15179
14-Feb-23,15211,15221,15096.3,15211,15211
13-Feb-23,15182.2,15253.1,15178,15182.2,15182.2
10-Feb-23,15140,15227.9,15114,15140,15140
9-Feb-23,15117,15141.5,15078,15117,15117
8-Feb-23,15147,15151.3,15079.6,15147,15147
7-Feb-23,15200,15202,15095.8,15200,15200
6-Feb-23,15078.8,15231.9,14886,15078.8,15078.8
3-Feb-23,14881,15048,14848.1,14881,14881
2-Feb-23,14855,14911.5,14824.8,14855,14855
1-Feb-23,14990.7,15017.5,14943.5,14990.7,14990.7
31-Jan-23,14995,15059,14963,14995,14995
30-Jan-23,14970.4,14995.9,14956.3,14970.4,14970.4
27-Jan-23,14942.5,14993.5,14937,14942.5,14942.5
26-Jan-23,14938.7,14981.6,14926,14938.7,14938.7
25-Jan-23,14955.5,14993.7,14881,14955.5,14955.5
24-Jan-23,15007,15068,14857.4,15007,15007
23-Jan-23,15055.9,15068,14969.6,15055.9,15055.9
20-Jan-23,15141,15164.7,15022.3,15141,15141
19-Jan-23,15096,15193.6,15081,15096,15096
18-Jan-23,15162,15192.2,15010.8,15162,15162
17-Jan-23,15082,15206.5,15067,15082,15082
16-Jan-23,15114.8,15138,14974.2,15114.8,15114.8
13-Jan-23,15172,15231.5,15106.9,15172,15172
12-Jan-23,15414,15476,15145.9,15414,15414
11-Jan-23,15528.9,15576.4,15429.5,15528.9,15528.9
10-Jan-23,15580,15606.5,15516.5,15580,15580
9-Jan-23,15602.3,15626,15545.8,15602.3,15602.3
6-Jan-23,15620,15692.1,15558.1,15620,15620
5-Jan-23,15560,15640.9,15558.5,15560,15560
4-Jan-23,15571.8,15627.5,15553.5,15571.8,15571.8
3-Jan-23,15550,15638.8,15514.9,15550,15550
2-Jan-23,15508.8,15588.7,15463.9,15508.8,15508.8
30-Dec-22,15620,15651,15371.4,15620,15620
29-Dec-22,15789,15789,15598.1,15789,15789
28-Dec-22,15617.5,15795.3,15615,15617.5,15617.5
27-Dec-22,15607,15687.3,15600.3,15607,15607
26-Dec-22,15565.9,15637.5,15554.3,15565.9,15565.9
23-Dec-22,15563,15606,15559.3,15563,15563
22-Dec-22,15513,15591.3,15500,15513,15513
21-Dec-22,15556,15633,15512.4,15556,15556
20-Dec-22,15567.5,15649.3,15508.2,15567.5,15567.5
19-Dec-22,15615.9,15621,15539.5,15615.9,15615.9
16-Dec-22,15626,15640.5,15579.8,15626,15626
15-Dec-22,15481,15673,15481,15481,15481
14-Dec-22,15554.7,15647.7,15545,15554.7,15554.7
13-Dec-22,15676.3,15685.5,15503.5,15676.3,15676.3
12-Dec-22,15582,15678.7,15576,15582,15582
9-Dec-22,15590,15614,15459,15590,15590
8-Dec-22,15596,15637.6,15566.5,15596,15596
7-Dec-22,15623,15655.3,15531,15623,15623
6-Dec-22,15520.3,15667.9,15461,15520.3,15520.3
5-Dec-22,15421,15472.2,15327.3,15421,15421
2-Dec-22,15355.5,15450.2,15286,15355.5,15355.5
1-Dec-22,15634.5,15644.1,15384.7,15634.5,15634.5
30-Nov-22,15726.5,15743.7,15661.5,15726.5,15726.5
29-Nov-22,15746,15748.6,15702.4,15746,15746
28-Nov-22,15675.1,15745.6,15666,15675.1,15675.1
25-Nov-22,15605,15721.8,15605,15605,15605
24-Nov-22,15619.6,15680,15616.4,15619.6,15619.6
23-Nov-22,15671,15705.9,15590.8,15671,15671
22-Nov-22,15755,15756.3,15660.8,15755,15755
21-Nov-22,15629.4,15736,15664.2,15629.4,15629.4
18-Nov-22,15720,15720,15640.1,15720,15720
17-Nov-22,15655,15757.1,15596,15655,15655
16-Nov-22,15557,15637,15531,15557,15557
15-Nov-22,15530.1,15586.2,15494,15530.1,15530.1
