Date,Open,High,Low,Close,Adj Close
19-Mar-24,1336.09,1340.65,1335.67,1336.09,1336.09
18-Mar-24,1329.34,1335.25,1329.66,1329.34,1329.34
15-Mar-24,1321.92,1333,1321.58,1321.92,1321.92
14-Mar-24,1313.65,1324.37,1306.01,1313.65,1313.65
13-Mar-24,1311.15,1319.19,1308.33,1311.15,1311.15
12-Mar-24,1310.54,1313.71,1216.96,1310.54,1310.54
11-Mar-24,1315.98,1316.9,1305.47,1315.98,1315.98
8-Mar-24,1321.18,1326.52,1300.68,1321.18,1321.18
7-Mar-24,1327.09,1331.85,1320.23,1327.09,1327.09
6-Mar-24,1333.43,1337.33,1328.23,1333.43,1333.43
5-Mar-24,1328.94,1336.86,1328.87,1328.94,1328.94
4-Mar-24,1330.9,1332.78,1328.15,1330.9,1330.9
1-Mar-24,1335.2,1336.44,1326.43,1335.2,1335.2
29-Feb-24,1333.38,1336.86,1328.66,1333.38,1333.38
28-Feb-24,1331.79,1337.23,1330.12,1331.79,1331.79
27-Feb-24,1331.72,1332.6,1329.05,1331.72,1331.72
26-Feb-24,1330,1332.58,1327.71,1330,1330
23-Feb-24,1327.17,1333.77,1326.49,1327.17,1327.17
22-Feb-24,1332.87,1333.6,1323.46,1332.87,1332.87
21-Feb-24,1333.75,1337.33,1332.04,1333.75,1333.75
20-Feb-24,1333.34,1338.86,1331.1,1333.34,1333.34
19-Feb-24,1331.58,1335.94,1330.35,1331.58,1331.58
16-Feb-24,1327.66,1336.56,1318.97,1327.66,1327.66
15-Feb-24,1326,1334.7,1325.86,1326,1326
14-Feb-24,1340.79,1340.26,1329.62,1340.79,1340.79
13-Feb-24,1328.5,1340.59,1316.61,1328.5,1328.5
12-Feb-24,1330.06,1332.25,1327.11,1330.06,1330.06
9-Feb-24,1331.47,1333.45,1291.84,1331.47,1331.47
8-Feb-24,1327.62,1332.48,1324.15,1327.62,1327.62
7-Feb-24,1326.79,1329.49,1321.88,1326.79,1326.79
6-Feb-24,1333.39,1333.32,1324.85,1333.39,1333.39
5-Feb-24,1337.73,1338.57,1330.02,1337.73,1337.73
2-Feb-24,1328.95,1338.35,1312.27,1328.95,1328.95
1-Feb-24,1333.91,1335.48,1327.06,1333.91,1333.91
31-Jan-24,1326.62,1335.89,1325.52,1326.62,1326.62
30-Jan-24,1333.21,1334,1326.43,1333.21,1333.21
29-Jan-24,1336.76,1337.35,1332.88,1336.76,1336.76
26-Jan-24,1336.03,1339.06,1331.46,1336.03,1336.03
25-Jan-24,1329.89,1339.67,1330.29,1329.89,1329.89
24-Jan-24,1336.78,1340.83,1324.21,1336.78,1336.78
23-Jan-24,1338.74,1340.32,1331.06,1338.74,1338.74
22-Jan-24,1333.21,1340.92,1330.34,1333.21,1333.21
19-Jan-24,1337.66,1339.15,1331.58,1337.66,1337.66
18-Jan-24,1344.05,1346.05,1334.99,1344.05,1344.05
17-Jan-24,1337.79,1350.03,1336.4,1337.79,1337.79
16-Jan-24,1319.71,1339.67,1319.15,1319.71,1319.71
15-Jan-24,1312.85,1321.89,1312.53,1312.85,1312.85
12-Jan-24,1311.99,1317.15,1301.29,1311.99,1311.99
11-Jan-24,1317.5,1320.22,1308.2,1317.5,1317.5
10-Jan-24,1319.79,1323.22,1316.01,1319.79,1319.79
9-Jan-24,1311.8,1320.82,1308.84,1311.8,1311.8
8-Jan-24,1313.13,1321.1,1311.52,1313.13,1313.13
5-Jan-24,1311.25,1321.83,1306.04,1311.25,1311.25
4-Jan-24,1309.53,1314.71,1305.08,1309.53,1309.53
3-Jan-24,1307.62,1312.83,1304.28,1307.62,1307.62
2-Jan-24,1292.89,1313.49,1291.17,1293.54,1293.54
1-Jan-24,1293.53,1293.54,1293.53,1293.53,1293.53
29-Dec-23,1277.84,1301.92,1259.52,1277.84,1277.84
28-Dec-23,1294.76,1294.04,1281.35,1294.76,1294.76
27-Dec-23,1293.92,1295.76,1290,1293.92,1293.92
26-Dec-23,1294.58,1299.3,1284.76,1294.58,1294.58
25-Dec-23,1297.36,1298.36,1295.03,1297.36,1297.36
22-Dec-23,1291.71,1303.25,1294.08,1291.71,1291.71
21-Dec-23,1296.98,1307.27,1294.84,1296.98,1296.98
20-Dec-23,1297.76,1302.85,1296.74,1297.76,1297.76
19-Dec-23,1302.93,1310.03,1296.6,1302.93,1302.93
18-Dec-23,1276.47,1304.12,1295.46,1276.47,1276.47
15-Dec-23,1291.92,1304.22,1287.31,1291.92,1291.92
14-Dec-23,1292.01,1298.53,1287.89,1292.01,1292.01
13-Dec-23,1310.14,1320.77,1308.58,1310.14,1310.14
12-Dec-23,1313.62,1318.67,1299.46,1313.62,1313.62
11-Dec-23,1316.51,1320.62,1315.4,1316.51,1316.51
8-Dec-23,1312.76,1318.58,1290.46,1312.76,1312.76
7-Dec-23,1313.72,1327.05,1311.94,1313.72,1313.72
6-Dec-23,1313.37,1315.47,1309.57,1313.37,1313.37
5-Dec-23,1307.8,1317.74,1307.76,1307.8,1307.8
4-Dec-23,1299.19,1311,1293.01,1299.19,1299.19
1-Dec-23,1296.66,1307.82,1294.75,1296.66,1296.66
30-Nov-23,1288.36,1318.28,1285.93,1288.36,1288.36
29-Nov-23,1287.53,1293.65,1285.39,1287.53,1287.53
28-Nov-23,1302.53,1297.93,1285.09,1302.53,1302.53
27-Nov-23,1289.79,1308.08,1297.41,1289.79,1289.79
24-Nov-23,1300.18,1308.13,1296.8,1300.18,1300.18
23-Nov-23,1298.79,1302.2,1295.37,1298.79,1298.79
22-Nov-23,1295.19,1305.28,1291.42,1295.19,1295.19
21-Nov-23,1288.15,1293.31,1283.75,1288.15,1288.15
20-Nov-23,1294.5,1298.35,1285.54,1294.5,1294.5
17-Nov-23,1292.45,1300.29,1288.61,1292.45,1292.45
16-Nov-23,1301.86,1309.48,1286.89,1301.86,1301.86
15-Nov-23,1304.24,1307.96,1292.92,1304.24,1304.24
14-Nov-23,1319.07,1329.86,1302.62,1319.07,1319.07
13-Nov-23,1319.62,1325.78,1318.85,1319.62,1319.62
10-Nov-23,1315.2,1321.22,1312.69,1315.2,1315.2
9-Nov-23,1308.12,1313.89,1302.82,1308.12,1308.12
8-Nov-23,1304.55,1314.19,1298.69,1304.55,1304.55
7-Nov-23,1297.11,1312.44,1297.58,1297.11,1297.11
6-Nov-23,1307.84,1311.65,1290.96,1307.84,1307.84
3-Nov-23,1333.68,1335.92,1303.56,1333.68,1333.68
2-Nov-23,1347.84,1346.47,1328.12,1347.84,1347.84
1-Nov-23,1350.16,1359.15,1347.73,1350.16,1350.16
31-Oct-23,1348.07,1355.26,1345.52,1348.07,1348.07
30-Oct-23,1355.22,1355.24,1345.91,1355.22,1355.22
27-Oct-23,1350.34,1357.45,1348.04,1350.34,1350.34
26-Oct-23,1352.68,1360.15,1352.2,1352.68,1352.68
25-Oct-23,1343.64,1352.43,1343.13,1343.64,1343.64
24-Oct-23,1334.44,1347.13,1339.66,1334.44,1334.44
23-Oct-23,1349.34,1354.86,1343.87,1349.34,1349.34
20-Oct-23,1356.23,1359.11,1348.45,1356.23,1356.23
19-Oct-23,1354.56,1360.11,1354.36,1354.56,1354.56
18-Oct-23,1352.99,1357.82,1346.89,1352.99,1352.99
17-Oct-23,1347.76,1357.38,1347.16,1347.76,1347.76
16-Oct-23,1352.07,1356.22,1348.82,1352.07,1352.07
13-Oct-23,1348.34,1353.19,1345.81,1348.34,1348.34
12-Oct-23,1338.26,1347.65,1333.06,1338.26,1338.26
11-Oct-23,1341.89,1342.3,1336.54,1341.89,1341.89
10-Oct-23,1346.89,1351.69,1341.94,1346.89,1346.89
9-Oct-23,1343.36,1354.44,1343.36,1343.36,1343.36
6-Oct-23,1346.06,1356.81,1338.99,1346.06,1346.06
5-Oct-23,1351.16,1353.35,1345.15,1351.16,1351.16
4-Oct-23,1359.22,1363.67,1349.43,1359.22,1359.22
3-Oct-23,1354.19,1364.71,1349.94,1354.19,1354.19
2-Oct-23,1351.94,1358.7,1343.42,1351.94,1351.94
29-Sep-23,1347.85,1350.63,1340.84,1347.85,1347.85
28-Sep-23,1352.82,1356.68,1347.18,1352.82,1352.82
27-Sep-23,1353.75,1357.29,1347.25,1353.75,1353.75
26-Sep-23,1338.45,1355,1337.43,1338.45,1338.45
25-Sep-23,1334.66,1341.01,1330.5,1334.66,1334.66
22-Sep-23,1341.17,1341.15,1330.1,1341.17,1341.17
21-Sep-23,1332.34,1344.19,1333.2,1332.34,1332.34
20-Sep-23,1328.53,1330.92,1323.22,1328.53,1328.53
19-Sep-23,1329.66,1328.68,1317.77,1329.66,1329.66
18-Sep-23,1328.42,1328.42,1322.38,1328.42,1328.42
15-Sep-23,1327.06,1330.3,1323.71,1327.06,1327.06
14-Sep-23,1329.77,1330.34,1322.43,1329.77,1329.77
13-Sep-23,1324.1,1330.02,1322.42,1324.1,1324.1
12-Sep-23,1320.44,1328.78,1322.8,1320.44,1320.44
11-Sep-23,1335.32,1335.32,1326.03,1335.32,1335.32
8-Sep-23,1334.02,1335.53,1331.26,1334.02,1334.02
7-Sep-23,1333.46,1338.3,1330.25,1333.46,1333.46
6-Sep-23,1331.73,1337.56,1328.19,1331.73,1331.73
5-Sep-23,1317.95,1335.02,1318.55,1317.95,1317.95
4-Sep-23,1317.46,1321.89,1315.12,1317.46,1317.46
1-Sep-23,1324.64,1324.64,1311.3,1324.64,1324.64
31-Aug-23,1323.03,1326.34,1319.93,1323.03,1323.03
30-Aug-23,1321.07,1325.7,1318.19,1321.07,1321.07
29-Aug-23,1322.82,1328.68,1318.28,1322.82,1322.82
28-Aug-23,1323.61,1326.84,1319.15,1323.61,1323.61
25-Aug-23,1326.62,1328.95,1319.78,1326.62,1326.62
24-Aug-23,1327.78,1328.74,1317.67,1327.78,1327.78
23-Aug-23,1339.69,1340.54,1329.9,1339.69,1339.69
22-Aug-23,1339.74,1340.99,1333.55,1339.74,1339.74
21-Aug-23,1339.17,1343.19,1337.64,1339.17,1339.17
18-Aug-23,1339.08,1344.11,1332.11,1339.08,1339.08
17-Aug-23,1343.33,1343.33,1334.28,1343.33,1343.33
16-Aug-23,1338.74,1340.58,1333.02,1338.74,1338.74
15-Aug-23,1334.74,1339.51,1332.04,1334.74,1334.74
14-Aug-23,1329.61,1339.21,1327.83,1329.61,1329.61
11-Aug-23,1318.33,1331.26,1316.43,1318.33,1318.33
10-Aug-23,1313.64,1319.5,1305.6,1313.64,1313.64
9-Aug-23,1316.67,1321.78,1309.54,1316.67,1316.67
8-Aug-23,1307.75,1321.75,1305.1,1307.75,1307.75
7-Aug-23,1303.05,1308.31,1298.65,1303.05,1303.05
4-Aug-23,1296.4,1311.35,1296.38,1296.4,1296.4
3-Aug-23,1295.37,1303.62,1294.7,1295.37,1295.37
2-Aug-23,1289.05,1302.08,1286.96,1289.05,1289.05
1-Aug-23,1277.93,1290.28,1274.5,1277.93,1277.93
31-Jul-23,1272.39,1279.03,1270.13,1272.39,1272.39
28-Jul-23,1283.88,1284.02,1273.16,1283.88,1283.88
27-Jul-23,1275.17,1282.57,1266.92,1275.17,1275.17
26-Jul-23,1274.12,1282.21,1270.18,1274.12,1274.12
25-Jul-23,1280.53,1284.83,1273.12,1280.53,1280.53
24-Jul-23,1285.65,1288.67,1277.19,1285.65,1285.65
21-Jul-23,1278.4,1290,1276.14,1278.4,1278.4
20-Jul-23,1265.09,1278.92,1261.28,1265.09,1265.09
19-Jul-23,1264.94,1269.08,1261.17,1264.94,1264.94
18-Jul-23,1265.45,1266.03,1257.09,1265.45,1265.45
17-Jul-23,1268.34,1269.92,1263.38,1268.34,1268.34
14-Jul-23,1266.83,1270.49,1259.89,1266.83,1266.83
13-Jul-23,1274.7,1279.44,1264.66,1274.7,1274.7
12-Jul-23,1291.51,1295.78,1274.33,1291.51,1291.51
11-Jul-23,1299.54,1300.38,1289.63,1299.54,1299.54
10-Jul-23,1297.37,1307.2,1297.67,1297.37,1297.37
7-Jul-23,1309.22,1310.15,1295.82,1309.22,1309.22
6-Jul-23,1302.97,1313.8,1299.56,1302.97,1302.97
5-Jul-23,1295.5,1305.77,1295.61,1295.5,1295.5
4-Jul-23,1306.1,1306.71,1292.42,1306.1,1306.1
3-Jul-23,1315.3,1316.08,1301.95,1315.3,1315.3
30-Jun-23,1323.07,1323.76,1314.35,1323.07,1323.07
29-Jun-23,1309.01,1321.84,1305.36,1309.01,1309.01
28-Jun-23,1296.6,1312.98,1296.61,1296.6,1296.6
27-Jun-23,1302.66,1307.27,1294.26,1302.66,1302.66
26-Jun-23,1307.67,1308.89,1300.26,1307.67,1307.67
23-Jun-23,1298.21,1310.24,1297.68,1298.21,1298.21
22-Jun-23,1288.38,1301.17,1287.72,1288.38,1288.38
21-Jun-23,1287.54,1295.63,1286.2,1287.54,1287.54
20-Jun-23,1283.24,1289.38,1277.76,1283.24,1283.24
19-Jun-23,1276.31,1283.92,1276.35,1276.31,1276.31
16-Jun-23,1270.05,1280.14,1268.97,1270.05,1270.05
15-Jun-23,1273.99,1286.08,1271.93,1273.99,1273.99
14-Jun-23,1267.62,1280.02,1267.62,1267.62,1267.62
13-Jun-23,1284.58,1285.02,1266.17,1284.58,1284.58
12-Jun-23,1286.69,1294.04,1282.17,1286.69,1286.69
9-Jun-23,1296.33,1297.21,1286.23,1296.33,1296.33
8-Jun-23,1308.34,1308.38,1295.62,1308.34,1308.34
7-Jun-23,1299.2,1305.8,1296.27,1299.2,1299.2
6-Jun-23,1299.79,1303.33,1294.82,1299.79,1299.79
5-Jun-23,1305.14,1310.51,1299.22,1305.14,1305.14
2-Jun-23,1312.85,1313.68,1298.2,1312.85,1312.85
1-Jun-23,1321.74,1324.4,1315.17,1321.74,1321.74
31-May-23,1319.79,1327.8,1315.19,1319.79,1319.79
30-May-23,1324.59,1326.58,1316.24,1324.59,1324.59
29-May-23,1322.43,1326.64,1320.08,1322.43,1322.43
26-May-23,1330.89,1330.04,1322.4,1330.89,1330.89
25-May-23,1318.52,1330.11,1317.35,1318.52,1318.52
24-May-23,1319.84,1320.3,1314.09,1319.84,1319.84
23-May-23,1313.83,1321.73,1308.26,1313.83,1313.83
22-May-23,1324.21,1324.22,1312.43,1324.21,1324.21
19-May-23,1334.74,1335.43,1321.99,1334.74,1334.74
18-May-23,1334.15,1337.61,1329.4,1334.15,1334.15
17-May-23,1342.43,1342.43,1334.02,1342.43,1342.43
16-May-23,1335.4,1341.46,1331.49,1335.4,1335.4
15-May-23,1341.52,1341.77,1333.6,1341.52,1341.52
12-May-23,1329.88,1341.46,1329.8,1329.88,1329.88
11-May-23,1318.05,1333.73,1315.78,1318.05,1318.05
10-May-23,1326.05,1326.05,1315.83,1326.05,1326.05
9-May-23,1322.41,1326.57,1318.72,1322.41,1322.41
8-May-23,1316.96,1325.32,1317.72,1316.96,1316.96
5-May-23,1320.15,1324.19,1314.73,1320.15,1320.15
4-May-23,1335.23,1335.2,1319.82,1335.23,1335.23
3-May-23,1342.3,1341.74,1330.6,1342.3,1342.3
2-May-23,1342.79,1343.16,1337.11,1342.79,1342.79
1-May-23,1337.17,1341.19,1336.23,1337.17,1337.17
28-Apr-23,1339.39,1341.34,1335.7,1339.39,1339.39
27-Apr-23,1337.83,1346.02,1336.7,1337.83,1337.83
26-Apr-23,1341,1340.72,1333.86,1341,1341
25-Apr-23,1332.8,1342.77,1328.61,1332.8,1332.8
24-Apr-23,1329.38,1336.91,1328.1,1329.38,1329.38
21-Apr-23,1323.6,1332.17,1322.78,1323.6,1323.6
20-Apr-23,1326.76,1332.16,1318.75,1326.76,1326.76
19-Apr-23,1315.9,1335.51,1313.73,1315.9,1315.9
18-Apr-23,1316.07,1320.85,1314.19,1316.07,1316.07
17-Apr-23,1303.38,1321.91,1303.38,1303.38,1303.38
14-Apr-23,1301.43,1306.9,1294.05,1301.43,1301.43
13-Apr-23,1322.83,1326.87,1300.29,1322.83,1322.83
12-Apr-23,1322.09,1327.96,1318.13,1322.09,1322.09
11-Apr-23,1320.88,1323.56,1315.65,1320.88,1320.88
10-Apr-23,1315.45,1323.13,1315.45,1315.45,1315.45
7-Apr-23,1317.94,1319.94,1313.25,1317.94,1317.94
6-Apr-23,1316.21,1321.8,1315.75,1316.21,1316.21
5-Apr-23,1312.41,1315.84,1307.94,1312.41,1312.41
4-Apr-23,1308.05,1316.83,1304.95,1308.05,1308.05
3-Apr-23,1305.48,1320.55,1305.48,1305.48,1305.48
31-Mar-23,1296.5,1306.52,1288.27,1296.5,1296.5
30-Mar-23,1307.13,1307.59,1295.84,1307.13,1307.13
29-Mar-23,1296.98,1303.93,1295.15,1296.98,1296.98
28-Mar-23,1297.8,1300.55,1292.24,1297.8,1297.8
27-Mar-23,1294.83,1303.34,1294.82,1294.83,1294.83
24-Mar-23,1286.29,1307.05,1283.48,1286.29,1286.29
23-Mar-23,1298.25,1299.18,1276.13,1298.25,1298.25
22-Mar-23,1303.44,1309.8,1302.02,1303.44,1303.44
21-Mar-23,1304.94,1310.88,1302,1304.94,1304.94
20-Mar-23,1307.65,1313.36,1299.65,1307.65,1307.65
17-Mar-23,1301.62,1309.01,1298.35,1301.62,1301.62
16-Mar-23,1311.74,1315.98,1303,1311.74,1311.74
15-Mar-23,1304.58,1322.02,1295.51,1304.58,1304.58
